left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
hbp,0.5826305,0.5079764,0.4944885,0.3841618,0.3763141,0.52892554,0.5522229,0.98598707,0.43714258,0.3741602,0.31675258,0.6915592,0.48557612,0.39176035,0.5704154,0.5146251,0.42070934,0.49491024,0.56469846,0.39651552
hcf,0.55480236,0.5800374,0.6044991,0.7000795,0.56855667,0.5224718,0.7566917,0.77208227,0.8346811,0.6013429,0.5218367,0.53934395,0.71572435,0.7064277,0.6192391,0.72859395,0.68052524,0.7327032,0.6252852,0.65475225
hcn,0.8584579,0.7048574,0.8637579,0.61761594,0.87904257,0.8700179,0.8448533,0.8466338,0.65295696,0.8248828,0.8693731,0.8569326,0.8494184,0.51762974,0.8589449,0.85944146,0.85220164,0.8036752,0.82223505,0.5517191
hdj,0.53392214,0.75049734,0.5767,0.7046757,0.59554434,0.70039254,0.5810219,0.7061158,0.7861277,0.69591165,0.59452236,0.75821424,0.5971678,0.63914704,0.73872983,0.6557092,0.73546845,0.68900603,0.7527609,0.5899679
hem,0.7079506,0.8140702,0.5337762,0.5060191,0.7160561,0.49991173,0.4900284,0.663746,0.55386186,0.41606373,0.47999525,0.72221553,0.4810567,0.41080225,0.33278504,0.47480902,0.5394389,0.5042901,0.30191198,0.35445565
heo,0.94699395,0.9023597,0.6890308,0.76603365,0.9354511,0.7615851,0.86712325,0.76428676,0.86024356,0.6183677,0.89834654,0.25217646,0.9497565,0.70393854,0.85616547,0.52927846,0.9071679,0.48260117,0.95144147,0.5820051
het,0.6288948,0.58129364,0.61991376,0.54069054,0.62609303,0.6014174,0.63277644,0.63004285,0.6613927,0.5983526,0.632432,0.5924218,0.6547136,0.60815084,0.6185615,0.69886,0.58529145,0.6521351,0.63363606,0.5584726
hez,0.84470654,0.84883714,0.8609961,0.839599,0.71797,0.80599934,0.8365615,0.6636573,0.87974817,0.78898203,0.5596678,0.72585404,0.6046048,0.8638546,0.77351916,0.8555089,0.85691553,0.5666321,0.86363983,0.82741165
hfc,0.9094568,0.8889326,0.8668118,0.42163306,0.9019731,0.82457197,0.72252977,0.7715332,0.7971654,0.7970841,0.84750974,0.87678194,0.805914,0.8321126,0.7491601,0.7961087,0.92336905,0.8734381,0.85120803,0.87436986
hfm,0.7243977,0.7801661,0.73913753,0.82703125,0.74050015,0.77058125,0.80515045,0.8480135,0.7427419,0.6992013,0.7743588,0.74310815,0.7655542,0.52735806,0.7935039,0.69653344,0.7555736,0.7563491,0.69825596,0.81347895
hfx,0.8071688,0.7501427,0.7449843,0.81880045,0.8069864,0.7789937,0.805864,0.8084538,0.8278259,0.832301,0.70132923,0.7590754,0.8293484,0.83217174,0.8325597,0.7587721,0.81513727,0.5311525,0.8343579,0.71651477
hgd,0.6286707,0.84924465,0.87439024,0.7290207,0.7212884,0.88440204,0.7189401,0.8244393,0.73518664,0.62258303,0.5668874,0.7756087,0.91192627,0.72440684,0.80600977,0.87462884,0.7379527,0.77174497,0.5274869,0.9056855
hgi,0.61554205,0.94080174,0.58107877,0.7163892,0.7979107,0.91077995,0.87858295,0.9166453,0.7964607,0.8599117,0.8806463,0.90136665,0.836296,0.4589345,0.8710518,0.8896082,0.70911986,0.93101364,0.9036614,0.868648
hgp,0.75949746,0.48194697,0.7317522,0.73368293,0.88754326,0.89844596,0.6378381,0.74302137,0.8573543,0.84897345,0.72328705,0.8873392,0.8961823,0.82102925,0.8888578,0.6224083,0.7597805,0.7839836,0.92076564,0.81290114
hgw,0.8120498,0.82713044,0.8134329,0.7834665,0.8658317,0.8128474,0.88921905,0.838705,0.8945917,0.89126605,0.8879268,0.84147024,0.84270614,0.912066,0.897253,0.86449254,0.8048746,0.775556,0.93203074,0.92266226
hgx,0.8533898,0.9015512,0.867728,0.64812577,0.78431845,0.88880676,0.74478734,0.84027153,0.8378852,0.8162764,0.82715416,0.8515938,0.6912626,0.4100813,0.8116765,0.9023788,0.62713,0.6468589,0.8869278,0.8796554
hhj,0.74402016,0.8258467,0.64237005,0.6800574,0.7239312,0.7007332,0.753766,0.712357,0.7280881,0.69248044,0.6533762,0.7077174,0.6884071,0.5994656,0.710429,0.68063116,0.6535793,0.6742426,0.6593945,0.6369543
hhn,0.7937244,0.8204033,0.7982311,0.5566273,0.80043495,0.84084874,0.8056767,0.77930796,0.7278694,0.63727665,0.5964085,0.7941654,0.5704554,0.7821345,0.49407023,0.50737035,0.7728753,0.8111201,0.8273462,0.66956526
hia,0.7299084,0.8544396,0.587593,0.85628974,0.82471603,0.8260998,0.8387368,0.86085755,0.84898496,0.84241956,0.53017616,0.73209405,0.82056105,0.8752121,0.51225305,0.7905943,0.90568584,0.8531407,0.7640863,0.65696806
hih,0.78612065,0.5305368,0.88294387,0.84137744,0.73960525,0.6410836,0.58129,0.42116246,0.8373524,0.83219403,0.8508651,0.77871567,0.84280366,0.83248466,0.75195694,0.86230147,0.8867088,0.89461917,0.8258133,0.4044623
hik,0.8793786,0.7337955,0.74766994,0.8849622,0.76245344,0.77924085,0.7419493,0.8686873,0.87091243,0.5320995,0.90924996,0.85652864,0.8830724,0.7936383,0.8801136,0.8798757,0.86768043,0.84437,0.8746888,0.7826823
hip,0.8732065,0.8619635,0.83828366,0.89980954,0.87371147,0.8476154,0.86345726,0.84474975,0.9040742,0.66599345,0.77939683,0.8617603,0.81308043,0.87102497,0.8087282,0.87687135,0.87467504,0.8449804,0.6565169,0.6905771
hir,0.8052615,0.6069656,0.46905288,0.7209992,0.8842896,0.8533451,0.7737382,0.87483776,0.84734845,0.81809765,0.53468776,0.7992174,0.91397274,0.7470017,0.5773208,0.60519093,0.8932353,0.7046845,0.76073724,0.86561954
hji,0.6472293,0.7435878,0.72977453,0.672909,0.7168318,0.66160464,0.6811792,0.7386571,0.5968612,0.6995779,0.70659316,0.75787115,0.6973363,0.7959668,0.6695417,0.62852794,0.76992136,0.72814226,0.78196853,0.7428281
hjt,0.7089907,0.6856769,0.73874426,0.7452931,0.7460258,0.79128206,0.67881465,0.82130796,0.77626175,0.7146584,0.7585669,0.7696046,0.6924602,0.76855457,0.5997807,0.713444,0.76650643,0.7059239,0.77945185,0.7361008
hkf,0.7581231,0.8032284,0.8289228,0.7879563,0.770483,0.7202885,0.84722,0.67985654,0.8605399,0.6139591,0.850835,0.66662616,0.6758196,0.8845098,0.8029434,0.7653377,0.81141645,0.8773716,0.89459985,0.7879755
hkm,0.86225355,0.87745714,0.8291675,0.78282386,0.72508866,0.79600596,0.79899096,0.6652662,0.82249254,0.7923347,0.32111898,0.8232877,0.80099756,0.6120806,0.8174373,0.8464323,0.8000508,0.6727239,0.7660809,0.7355046
hkv,0.7190671,0.60621357,0.7952003,0.6000737,0.8693509,0.7406949,0.760788,0.84092677,0.80713403,0.7583349,0.6459088,0.7056202,0.6202693,0.79207623,0.83269817,0.7424702,0.6805479,0.8588814,0.8278683,0.81335473
hle,0.9035809,0.8460876,0.9016531,0.8022431,0.7163826,0.85127175,0.49222106,0.8748773,0.8586836,0.80441874,0.85799617,0.90251553,0.88064855,0.5984959,0.87494653,0.567076,0.88037074,0.9247535,0.897957,0.87644815
hlf,0.7146947,0.86983234,0.8732513,0.87301356,0.8171389,0.81208307,0.8763678,0.7167475,0.8614521,0.8543052,0.8870421,0.8361739,0.9254205,0.8758056,0.8498,0.8325511,0.7950623,0.88308114,0.6825629,0.7918652
hmb,0.8788414,0.89296806,0.73323655,0.89908594,0.89244807,0.7402269,0.8689221,0.89167976,0.42375636,0.7738552,0.62160146,0.8899311,0.8060347,0.8615434,0.9012406,0.82797784,0.8292422,0.89958537,0.8413089,0.7491599
hna,0.5954671,0.65745044,0.65203553,0.6268841,0.59790236,0.72859925,0.7177145,0.54304177,0.6368669,0.6671475,0.6371303,0.72877896,0.79160756,0.662879,0.7616273,0.77036166,0.6497713,0.6751217,0.70532346,0.6797826
hnf,0.82756996,0.64162743,0.60241425,0.6422734,0.7174003,0.7116078,0.81746507,0.61938417,0.5739753,0.65114635,0.8071362,0.801213,0.7031462,0.8027387,0.57418114,0.6201876,0.5852742,0.6548184,0.71330595,0.5756158
hny,0.7176592,0.64761734,0.48847255,0.6442943,0.52772534,0.69250345,0.47074968,0.49331546,0.5695808,0.442775,0.49736652,0.7898843,0.65608984,0.59840906,0.3757282,0.45068496,0.62710214,0.47759044,0.5275672,0.5283727
hoe,0.5489348,0.72758687,0.6792793,0.6986002,0.7413416,0.72695124,0.741514,0.5265583,0.659639,0.6379138,0.69966716,0.75789636,0.68042195,0.7226526,0.696506,0.69949526,0.6967052,0.7178044,0.7432874,0.6747755
hoh,0.47778723,0.41350892,0.93515486,0.80372083,0.96234083,0.9165214,0.94026095,0.8784427,0.8393122,0.6284581,0.9335054,0.8881494,0.7822786,0.71453017,0.72145575,0.7886126,0.8871082,0.8777554,0.8711517,0.8191452
hok,0.76576805,0.8369774,0.84819436,0.7075953,0.8544538,0.7733824,0.73606396,0.81158686,0.81316113,0.6439223,0.72294545,0.80373293,0.77591014,0.83575976,0.7948383,0.71034205,0.8522074,0.77571976,0.77468216,0.8281305
hpu,0.84440416,0.9374228,0.7990334,0.4562738,0.64156413,0.81887084,0.76474595,0.9044143,0.92957044,0.92957246,0.9220561,0.7303015,0.864112,0.73572934,0.5777994,0.91192424,0.8887656,0.90991974,0.84023035,0.52762467
hpz,0.8527398,0.84905976,0.86403596,0.8318132,0.8962076,0.8392189,0.80407786,0.762032,0.87177306,0.77970505,0.8076366,0.89288974,0.86004376,0.81649595,0.805698,0.87131333,0.8316864,0.74478537,0.72392076,0.82268983
hqc,0.8620441,0.6983205,0.7915555,0.8319096,0.9171803,0.900978,0.8248751,0.905719,0.87866044,0.7274199,0.67488086,0.772128,0.85049963,0.82842225,0.6408438,0.8570149,0.8639472,0.86732227,0.8057608,0.81537366
hql,0.800822,0.85016376,0.53389657,0.9405676,0.89064443,0.9199544,0.7581236,0.828853,0.61470824,0.7693267,0.92242426,0.8918922,0.92710793,0.9341727,0.88741946,0.88404584,0.8296128,0.8829849,0.8720138,0.8081101
hqm,0.5296709,0.81988585,0.6076045,0.7068,0.7596962,0.7880522,0.7459895,0.80566144,0.74730337,0.6430391,0.84093297,0.7587821,0.85526925,0.8151935,0.729192,0.76870435,0.80354214,0.8203033,0.74148023,0.59269536
hqp,0.81628263,0.70801824,0.8346263,0.7013893,0.794954,0.84086573,0.79533345,0.7457634,0.72662073,0.72144234,0.8461521,0.83498913,0.8197456,0.7505158,0.8501437,0.72719324,0.8097322,0.73173225,0.8385797,0.6509268
hqv,0.70058215,0.6386644,0.79195195,0.8330476,0.7840646,0.8375518,0.7700362,0.8613236,0.8721588,0.85451454,0.8343061,0.85282516,0.9037034,0.6496592,0.88652396,0.8465983,0.77967775,0.700163,0.9041704,0.7774728
hrf,0.8624899,0.8011197,0.8090744,0.80857587,0.7944664,0.8178415,0.83098304,0.8483412,0.7884593,0.82728547,0.7224256,0.6890621,0.791392,0.7285813,0.76357245,0.7645776,0.77772653,0.7894382,0.8112159,0.81711364
hrv,0.78522134,0.75377005,0.7395892,0.7591757,0.68146884,0.80931073,0.7193918,0.8370613,0.81848586,0.7205446,0.6539254,0.8574894,0.773686,0.76450735,0.7195748,0.747706,0.7057631,0.69058746,0.67152625,0.7373061
hsb,0.6762493,0.50403225,0.6264289,0.48900083,0.69688755,0.57117444,0.67202127,0.5054678,0.5290334,0.72950965,0.46458048,0.5443942,0.55882657,0.6387627,0.58925784,0.5778328,0.5187234,0.62067574,0.67243576,0.61013603
hst,0.4595245,0.44360876,0.6315688,0.5835569,0.48711315,0.6115154,0.4678896,0.45041445,0.40582415,0.45458177,0.47107312,0.349156,0.5216331,0.6710896,0.6245961,0.499632,0.50405884,0.41621917,0.53214,0.45320717
htc,0.8439113,0.7951693,0.80919987,0.78640914,0.8454533,0.8270783,0.70240647,0.53065515,0.5675946,0.79437757,0.8765136,0.65913355,0.7535063,0.79626566,0.8110179,0.74324584,0.8398035,0.61105657,0.8029846,0.6931874
htf,0.44783202,0.93669796,0.8247641,0.64078826,0.9541861,0.67055047,0.8855692,0.9359024,0.8910234,0.8404187,0.70396656,0.42626593,0.79613733,0.8662183,0.8879277,0.6415309,0.87293965,0.7213313,0.7537595,0.8964152
huf,0.6490692,0.69105965,0.6029425,0.54899025,0.6746652,0.70076936,0.6523094,0.59725183,0.66331965,0.7000154,0.60758084,0.53432316,0.6468308,0.64981484,0.71797204,0.57839924,0.7478038,0.61565536,0.6682426,0.62658787
hul,0.808781,0.60283655,0.91842234,0.9119307,0.70555294,0.8106023,0.90156865,0.93777156,0.943256,0.6340598,0.8087498,0.905046,0.8840872,0.56942755,0.82177573,0.61176986,0.8073196,0.8758193,0.91627324,0.61395
hvd,0.66567206,0.7243638,0.7451646,0.71751404,0.62988853,0.7175634,0.76130104,0.64413387,0.72583824,0.71929795,0.7604643,0.7007583,0.70078903,0.7287141,0.6841811,0.8088145,0.62544477,0.7804285,0.81387675,0.8089404
hwh,0.7787912,0.8674427,0.7227173,0.83610356,0.8709756,0.8397328,0.8387638,0.8936719,0.7657955,0.8739314,0.86847675,0.8894588,0.86768305,0.82637715,0.7941817,0.8441719,0.88225293,0.8484851,0.82862914,0.84949183
hwt,0.757022,0.87062144,0.8223142,0.76691294,0.78907585,0.8186195,0.8787718,0.84433675,0.77231246,0.7115795,0.820459,0.8594955,0.77566314,0.8158167,0.84194505,0.86853004,0.8192992,0.90628135,0.86596906,0.6534732
hwz,0.5769092,0.66582495,0.6148865,0.63420147,0.5398177,0.56394506,0.59834254,0.6290642,0.5511605,0.73267514,0.5399728,0.56728005,0.6823247,0.69892716,0.7375514,0.5485499,0.63627446,0.598128,0.8156974,0.6446211
hxd,0.7860812,0.8351985,0.7572209,0.8144225,0.83725214,0.8479874,0.7789126,0.80900156,0.7589145,0.7809177,0.8120012,0.7420715,0.80533564,0.6238903,0.84676903,0.8357315,0.7414352,0.81387126,0.80102503,0.70371306
hxh,0.70398366,0.79835165,0.7673266,0.79770094,0.6812238,0.8015568,0.7845912,0.66532236,0.7892286,0.7571363,0.71474105,0.7541766,0.7444027,0.78506136,0.77075976,0.76477736,0.7066671,0.7145751,0.74388206,0.77302194
hyc,0.5039213,0.8562163,0.82372844,0.69643384,0.8523532,0.8337972,0.8697249,0.5482534,0.81428564,0.812151,0.8916506,0.8436919,0.5516828,0.82736075,0.8364517,0.6775331,0.8524568,0.81185293,0.8255969,0.7254368
hyi,0.7769573,0.77252173,0.78244936,0.8402272,0.78467244,0.78931564,0.80601,0.803696,0.8624651,0.8409625,0.7976177,0.75586545,0.8049953,0.7684213,0.82871825,0.7984666,0.85369456,0.7718681,0.6663518,0.858941
hzm,0.8810358,0.92351663,0.71913034,0.72303724,0.90168417,0.80547273,0.55542815,0.7964654,0.845681,0.5951376,0.79086244,0.83173025,0.8337465,0.63354015,0.6139298,0.7923224,0.7005313,0.67028403,0.8438089,0.8370127
hzp,0.80444974,0.813372,0.688357,0.60718393,0.84091663,0.8530962,0.58479947,0.7271554,0.7939187,0.81656724,0.80953455,0.46983153,0.7670609,0.55664814,0.85391194,0.7612941,0.75471133,0.77624243,0.80542576,0.6879013
iac,0.7350209,0.83437943,0.67585635,0.78195,0.7733391,0.6579067,0.72394633,0.72181296,0.75207394,0.7448543,0.73800576,0.81354576,0.83954525,0.6995744,0.76995796,0.68921053,0.86204827,0.77752805,0.71797574,0.7700439
iad,0.8734938,0.5912245,0.78763646,0.8495089,0.92544395,0.82026404,0.8643465,0.8798685,0.8687326,0.82955784,0.8314098,0.92692876,0.8639994,0.8651072,0.2556494,0.8783597,0.818887,0.55531204,0.85083514,0.8493059
iaq,0.6943773,0.93351173,0.73576313,0.3844487,0.81204945,0.7259838,0.9429854,0.91665554,0.29076448,0.929846,0.9428252,0.90125513,0.87542844,0.92614806,0.95206517,0.7935872,0.7064773,0.7580008,0.82283217,0.80385864
iav,0.79879856,0.8521352,0.7673389,0.8355516,0.8592695,0.8454839,0.7145752,0.6132615,0.7520401,0.7233041,0.79770213,0.8569085,0.8617852,0.85785735,0.79355514,0.6659019,0.68196565,0.80298203,0.8135447,0.8130573
ibf,0.72651345,0.70017505,0.7209755,0.74340487,0.7936399,0.69618225,0.7272909,0.76043046,0.6210583,0.7087102,0.7212968,0.8044223,0.73009086,0.6147678,0.7823746,0.83086616,0.72938675,0.7201093,0.67128706,0.6059074
ibk,0.75984526,0.8213793,0.56195855,0.43808657,0.59578633,0.20958018,0.72384316,0.6475631,0.915433,0.6883306,0.79847395,0.6979248,0.81496704,0.88300145,0.8055474,0.8515195,0.5079239,0.90656984,0.9293107,0.7154347
ibp,0.7709497,0.67649263,0.828715,0.74461067,0.7364949,0.69854563,0.75071514,0.7057638,0.79507846,0.7320411,0.7822391,0.7731327,0.6246695,0.7737143,0.6369655,0.7899814,0.5918391,0.6419281,0.8443439,0.7422337
icd,0.8091843,0.78993857,0.7253334,0.8729882,0.77347195,0.66185284,0.77330387,0.67200637,0.77960277,0.76879084,0.81396466,0.73544633,0.72284955,0.77834046,0.760279,0.71639824,0.7019547,0.84293354,0.7502967,0.7273855
icg,0.5942764,0.71277106,0.77082753,0.78044266,0.6278662,0.57224405,0.7260491,0.6777295,0.688866,0.650321,0.6576639,0.6053734,0.6892045,0.6207436,0.7674462,0.6248375,0.5505806,0.6944692,0.7982348,0.6356398
ics,0.83069456,0.9109043,0.62000275,0.78760505,0.7375737,0.9280276,0.78021514,0.8985698,0.86530846,0.9075335,0.87449867,0.6847807,0.89782625,0.91575146,0.76612717,0.5710714,0.71598256,0.73220235,0.8251792,0.8670541
icy,0.71226764,0.8436931,0.8304479,0.70764184,0.74761105,0.7026925,0.8783931,0.774491,0.8177144,0.73646235,0.7701205,0.7908628,0.7513047,0.7166214,0.7500559,0.75286615,0.81095815,0.7301245,0.7400249,0.7680224
idg,0.566463,0.67278457,0.72623956,0.78283775,0.6315091,0.78978384,0.7312931,0.8559235,0.6236872,0.6176077,0.5353734,0.728006,0.7417333,0.46926832,0.7076037,0.6262912,0.6717551,0.8073829,0.745455,0.78213364
ids,0.96187365,0.9097283,0.7336379,0.83243984,0.8820725,0.966375,0.8730969,0.8727014,0.907181,0.87726235,0.29156542,0.7882633,0.879194,0.91996837,0.7203493,0.4610955,0.8664202,0.91210955,0.7377496,0.7937434
idx,0.9384588,0.8399826,0.9332326,0.89450026,0.8033825,0.93550885,0.7907582,0.7823998,0.77629673,0.86121464,0.88190365,0.70508206,0.87085366,0.88537836,0.90758187,0.90648437,0.54734194,0.94606656,0.928861,0.809842
ieg,0.7120209,0.7937452,0.85759825,0.8348371,0.85084856,0.532209,0.8478675,0.9075726,0.49478558,0.8355901,0.8501828,0.7548967,0.92266434,0.8956119,0.88047475,0.686955,0.7073729,0.83066785,0.80070895,0.79525715
iep,0.61032116,0.55386823,0.46457085,0.7309467,0.62686706,0.512778,0.3868571,0.7470855,0.7852423,0.6798451,0.662509,0.3810158,0.5301747,0.4233157,0.8643646,0.5750339,0.7285066,0.37297353,0.610558,0.5157108
iez,0.8105995,0.8530686,0.8221927,0.83710104,0.7092501,0.832412,0.7382707,0.86556417,0.6074626,0.86464447,0.85508436,0.7485965,0.84521747,0.8069182,0.87709606,0.87212443,0.82628244,0.77736926,0.8480943,0.8919445
ifb,0.7639133,0.7258645,0.6773211,0.8948682,0.8055837,0.7856215,0.8458927,0.80819863,0.69026047,0.91499645,0.7599578,0.74917996,0.77578384,0.7445177,0.7342667,0.7870742,0.79358697,0.8020784,0.62672,0.7482207
ifj,0.8197545,0.87296355,0.796618,0.7456256,0.78931195,0.73544186,0.6436072,0.82529616,0.8231001,0.84259117,0.6040563,0.74944574,0.79949546,0.69653875,0.55243295,0.6854679,0.7987617,0.76234335,0.7522924,0.79835224
ifr,0.550681,0.54385716,0.6171308,0.8001129,0.63185596,0.63555974,0.70640254,0.5509899,0.6276051,0.57441103,0.8442091,0.61611784,0.63902,0.5778336,0.6339232,0.5700416,0.60938036,0.6351571,0.9572017,0.68362904
ifs,0.6833206,0.758413,0.564883,0.55607986,0.8636488,0.5325803,0.72004443,0.60572076,0.50189215,0.51480883,0.5431956,0.56221086,0.5561798,0.43330228,0.46487963,0.6866352,0.65529823,0.38139594,0.50945055,0.46348864
ifu,0.81959724,0.88302803,0.86654323,0.8811906,0.80729467,0.8372328,0.87186706,0.85652345,0.8784466,0.8405247,0.7143459,0.8812526,0.9152401,0.46884406,0.8656232,0.6544131,0.8656658,0.91152525,0.823512,0.8803458
igk,0.93202746,0.8858478,0.7277463,0.89055395,0.74260616,0.6619256,0.91720843,0.8911903,0.7692299,0.779086,0.9286353,0.8228403,0.93852365,0.55721515,0.870718,0.64770657,0.60099965,0.78596824,0.6853625,0.94376844
igw,0.87734485,0.9500064,0.778862,0.84685767,0.7664834,0.9109795,0.9219083,0.8915987,0.8355017,0.85280794,0.9054402,0.86036325,0.9009079,0.6415507,0.90177405,0.71753895,0.85658145,0.7673457,0.78920007,0.54896784
ihf,0.88095206,0.8053431,0.6484813,0.78460395,0.82649505,0.7954188,0.84619004,0.78387165,0.84910536,0.7864587,0.8145354,0.6672819,0.7492131,0.784335,0.87853944,0.8447489,0.85650605,0.77188706,0.82644415,0.83760256
iho,0.74451023,0.7696113,0.45888954,0.7270647,0.8758283,0.8502241,0.6417031,0.7985962,0.8999972,0.82950306,0.84573334,0.41813305,0.8072505,0.8198019,0.7597991,0.7422963,0.8675392,0.829915,0.88259125,0.8030282
ihp,0.8881023,0.8606333,0.7730854,0.7023276,0.83294505,0.8231183,0.8719084,0.86526155,0.86691225,0.80262434,0.9171182,0.8617203,0.4070637,0.8901801,0.82606214,0.87701833,0.82431203,0.90633476,0.8662394,0.74425936
ihs,0.79210776,0.6759221,0.67798173,0.6944041,0.5861831,0.6062877,0.58100885,0.6364021,0.6895019,0.82297796,0.6257738,0.89670587,0.68889546,0.68211067,0.5544614,0.65568703,0.71928793,0.61399645,0.5792856,0.6395587
ihw,0.7796058,0.5369488,0.6185999,0.70260787,0.592376,0.64753467,0.72939706,0.5973422,0.7987452,0.48205626,0.50246906,0.57949907,0.55318236,0.70967853,0.5939894,0.6329988,0.6601333,0.5917135,0.5770563,0.7067229
ihx,0.79884064,0.64051604,0.7526133,0.87209713,0.68419576,0.8121252,0.8850527,0.54219157,0.8416548,0.8877126,0.86758,0.85054076,0.83887035,0.6710126,0.7710069,0.637355,0.787129,0.7942896,0.7551824,0.37953135
iia,0.723479,0.8830322,0.8707118,0.75064164,0.8607601,0.87074023,0.7999662,0.8691851,0.87814873,0.8763193,0.6281183,0.62528926,0.84400374,0.8658694,0.63598204,0.8472456,0.7335351,0.86031246,0.3792023,0.72302073
iic,0.7615994,0.8096979,0.7679664,0.8498118,0.8347026,0.8420199,0.8347094,0.8001795,0.7839013,0.7950921,0.6913858,0.80686903,0.8507422,0.6412402,0.8133671,0.7516231,0.790853,0.77580535,0.80242825,0.71756446
iid,0.80745727,0.8759793,0.8082124,0.69701624,0.697632,0.8904575,0.8306297,0.8484567,0.63949513,0.84381807,0.76013035,0.6502836,0.79340804,0.87545174,0.8517117,0.63203615,0.88219106,0.7938717,0.6702321,0.82090634
iig,0.7973288,0.76286244,0.810112,0.86086047,0.7789686,0.7826331,0.79558814,0.76882964,0.82172936,0.8062042,0.7870455,0.7546829,0.7582735,0.8458473,0.77712923,0.7932668,0.76109767,0.8513491,0.8335283,0.54041106
iij,0.6642796,0.7729504,0.76389605,0.71384144,0.8543488,0.81944484,0.7287785,0.7788509,0.75668234,0.6519377,0.7338168,0.6054898,0.73670566,0.7678865,0.778584,0.49958318,0.6082774,0.68354887,0.6120291,0.8472166
iit,0.8100494,0.6411738,0.7700444,0.5841001,0.81379664,0.80851656,0.6826315,0.82993025,0.79462636,0.83088857,0.7336254,0.6335629,0.81766415,0.7993152,0.8719499,0.7952034,0.8498553,0.823,0.85327375,0.7851689
iiw,0.7691612,0.7813388,0.8316563,0.767274,0.64235395,0.8233826,0.80010444,0.65087783,0.7760019,0.74272877,0.8355298,0.6854086,0.79512,0.46169472,0.80740446,0.77398705,0.77814853,0.58888423,0.9010322,0.713843
ijy,0.8170078,0.584463,0.7832617,0.78716797,0.7412893,0.7462131,0.85994935,0.70832986,0.73472714,0.6970692,0.8304203,0.791528,0.796802,0.87501657,0.859859,0.7553779,0.7179633,0.8394808,0.7534217,0.8026365
iks,0.7654021,0.754301,0.81227434,0.766657,0.6977857,0.7960737,0.86148965,0.7000977,0.83828074,0.84298503,0.705031,0.8597373,0.8357694,0.7775582,0.73546404,0.7094984,0.8187888,0.8458333,0.78431386,0.86071146
